2.0176e-01,-3.7564e-01,2.1296e-01,-4.6117e-01,4.2022e-01,-2.0937e-01,3.7598e-01,-3.5533e-01,3.8203e-01,-3.6972e-01,1.3860e-01,-5.1936e-01,2.7657e-01,-3.8750e-01,3.1603e-01,-3.1222e-01
3.4876e-01,-3.5731e-01,3.6042e-01,-2.2179e-01,5.2761e-01,-2.1548e-01,2.7835e-01,-3.9611e-01,2.7991e-01,-4.2782e-01,3.0143e-01,-4.7854e-01,2.8210e-01,-4.2814e-01,3.2497e-01,-3.0536e-01
