-0.023904,-0.023696,-0.023474,-0.023227,-0.022516,-0.021888,-0.021799,-0.022084,-0.022466,-0.022458,-0.022723,-0.019494,-0.02081,-0.021766,-0.022887,-0.023234,-0.019028,-0.022951,-0.022633,-0.023567,-0.023136,-0.023169,-0.023819,-0.022946,-0.019181,-0.021393,-0.022214,-0.018123,-0.015842,-0.013112,-0.014536,-0.023231,-0.02293,-0.021977,-0.023633,-0.019894,-0.09377,-0.091918,-0.068758,-0.060796,-0.061847,-0.070155,-0.051498,-0.05621,-0.07478,-0.046248,-0.059565,-0.066144,-0.076225,-0.053496,-0.073113,-0.06533,-0.084107,-0.063129,-0.056734,-0.059912,-0.066857,-0.0856,-0.044108,-0.058383,-0.042952,-0.051321,-0.040814,-0.050181,-0.090866,-0.090951,-0.0463,-0.053616,-0.055507,-0.056984,-0.039891,-0.049592,-0.055133,-0.048109,-0.048476,-0.03866,-0.045078,-0.050667,-0.05248,-0.054361,-0.037957,-0.044166,-0.048308,-0.048724,-0.050326,-0.039479,-0.040669,-0.067999,-0.073022,-0.043725,-0.047318,-0.049166,-0.048507,-0.043339,-0.039257,-0.039087,-0.048533,-0.047246,-0.048225,-0.046878,-0.06553,-0.068272,-0.084337,-0.04763,-0.045802,-0.046699,-0.026529,-0.028037,-0.033676,-0.03564,-0.035381,-0.044309,-0.048641,-0.048308,-0.082828,-0.077384,-0.044587,-0.042512,-0.040949,-0.025597,-0.02303,-0.046212,-0.062182,-0.059682,-0.075376,-0.079034,-0.091065,-0.094008,-0.091307,-0.090823,-0.041199,-0.035327,-0.042309,-0.040865,-0.038469,-0.034219,-0.045125,-0.05902,-0.071207,-0.072053,-0.076126,-0.092965,-0.089405,-0.038677,-0.032382,-0.042635,-0.040482,-0.038716,-0.032499,-0.029472,-0.024839,-0.031246,-0.027417,-0.043655,-0.083484,-0.032915,-0.040513,-0.038931,-0.03893,-0.039046,-0.038644,-0.027762,-0.026115,-0.073699,-0.068886,-0.031468,-0.02858,-0.026106,-0.037111,-0.033527,-0.030117,-0.029672,-0.032819,-0.02585,-0.067553,-0.068396,-0.075472,-0.080448,-0.078685,-0.030526,-0.031128,-0.02881,-0.027065,-0.023651,-0.029901,-0.042559,-0.041944,-0.041344,-0.062575,-0.062879,-0.028959,-0.029572,-0.026502,-0.026507,-0.038655,-0.038251,-0.036944,-0.038683,-0.064416,-0.063525,-0.061659,-0.059694,-0.028228,-0.030588,-0.027491,-0.028396,-0.026007,-0.025086,-0.03602,-0.040513,-0.038944,-0.060835,-0.061008,-0.055359,-0.081925,-0.027237,-0.025255,-0.042978,-0.041321,-0.042462,-0.036326,-0.058599,-0.055566,-0.053924,-0.048495,-0.02558,-0.047813,-0.049202,-0.04382,-0.042024,-0.043044,-0.067308,-0.069218,-0.047877,-0.057185,-0.052824,-0.045063,-0.045734,-0.05603,-0.058876,-0.048279,-0.049198,-0.04886,-0.052559,-0.052572,-0.060948,-0.052558,-0.044873,-0.036328,-0.043569,-0.037034,-0.029545,-0.036219,-0.0428,-0.049339,-0.056908,-0.065885,-0.025531,-0.023244,-0.040398,-0.031603,-0.037037,-0.041183,-0.040905,-0.039428,-0.057292,-0.059461,-0.061958,-0.064946,-0.061795,-0.034628,-0.033385,-0.031954,-0.081609,-0.075969,-0.088826,-0.08942,-0.077066,-0.071427,-0.06606,-0.09405,-0.050869,-0.021847,-0.037768,-0.031829,-0.028922,-0.025596,-0.063854,-0.064419,-0.070433,-0.075545,-0.082598,-0.032961,-0.029676,-0.025953,-0.021082,-0.042762,-0.041282,-0.033257,-0.051145,-0.048593,-0.047808,-0.054996,-0.053868,-0.053123,-0.052342,-0.033942,-0.046382,-0.04552,-0.044149,-0.044852,-0.04364,-0.041752,-0.041069,-0.037305,-0.039077,-0.039632,-0.028039,-0.030022,-0.034747,-0.036967,-0.025574,-0.027738,-0.028885,-0.029793,-0.061519,-0.059679,-0.056147,-0.052415,-0.038355,-0.04027,-0.045239,-0.051277,-0.061722,-0.06606,-0.075925,-0.074199,-0.07303,-0.069715,-0.06816,-0.064766,-0.063229,-0.065495,-0.063193,-0.026095,-0.031175,-0.034645,-0.035555,-0.037984,-0.03947,-0.040688,-0.051868,-0.053433,-0.057472,-0.057053,-0.025331,-0.025933,-0.025657,-0.025988,-0.025787,-0.027038,-0.028557,-0.03005,-0.031557,-0.032151,-0.028844,-0.02982,-0.029836,-0.030051,-0.030178,-0.032002,-0.034438,-0.036674,-0.038825,-0.039869,-0.032024,-0.033269,-0.033761,-0.033963,-0.034451,-0.036976,-0.040632,-0.043313,-0.046447,-0.047289,-0.041512,-0.042664,-0.044565,-0.047799,-0.05005,-0.055597,-0.061404,-0.06714,-0.035631,-0.031229,-0.027086,-0.050649,-0.05284,-0.051212,-0.048658,-0.045967,-0.042095,-0.033902,-0.030023,-0.025912,-0.03098,-0.037966,-0.045237,-0.058926,-0.064785,-0.070011,-0.077847,-0.081194,-0.076948,-0.073204,-0.069374,-0.072939,-0.081363,-0.085354,-0.085793,-0.081886,-0.054903,-0.056824,-0.0599,-0.06657,-0.074806,-0.080496,-0.08447,-0.088592,-0.089299,-0.052288,-0.050341,-0.049013,-0.04828,-0.047763,-0.081101,-0.066973,-0.076976,-0.072048,-0.067802,-0.064465,-0.065317,-0.065395,-0.022772,-0.029263,-0.029129,-0.023575,-0.032252,-0.035851,-0.049944,-0.064584,-0.071189,-0.085707,-0.087336,-0.062032,-0.090947,-0.09297,-0.09372,-0.07785,-0.087582,-0.085828,-0.093161,-0.087232,-0.080059,-0.059732,-0.057924,-0.056036,-0.054275,-0.040838,-0.064991,-0.065583,-0.068063,-0.071961,-0.076935,-0.082504,-0.087214,-0.092847,-0.093898,-0.094017,-0.044994,-0.043925,-0.043061,-0.043392,-0.040777,-0.036446,-0.036071,-0.040881,-0.041958,-0.028076,-0.029078,-0.03078,-0.034706,-0.035196,-0.035423,-0.036065,-0.035877,-0.01724,-0.024126,-0.030679,-0.037266,-0.043534,-0.049653,-0.055952,-0.064022,-0.07181,-0.077257,-0.081492,-0.087445,-0.041959,-0.054262,-0.053594,-0.052158,-0.050072,-0.046389,-0.042157,-0.039602,-0.038349,-0.038211,-0.037251,-0.036363,-0.035704,-0.034992,-0.036251,-0.038255,-0.038617,-0.032711,-0.091408,-0.092306,-0.063117,-0.032861,-0.040695,-0.024216,-0.048151,-0.055621,-0.047355,-0.086974,-0.089278,-0.091344,-0.064556,-0.066798,-0.070176,-0.073894,-0.078177,-0.082103,-0.084686,-0.089797,-0.091826,-0.093491,-0.093545,-0.065495,-0.067905,-0.071797,-0.076488,-0.081899,-0.08648,0.011202,0.016526,0.02165,0.015198,-0.017796,-0.01686,-0.010054,-0.011723,0.0068638,0.0099395,0.026124,0.029511,0.03888,0.034957,-0.017933,-0.01286,-0.0053339,-0.0030502,0.0041442,0.0007672,0.0047518,0.0078132,0.021004,0.029456,0.031269,0.022473,0.042557,0.037815,-0.017871,-0.013468,-0.0078688,-0.0024313,0.0065527,0.0025997,0.014262,0.018655,0.011173,0.014901,0.022513,0.041981,0.043795,0.048231,0.04722,-0.0090027,-0.0038344,0.015729,0.0052277,0.0029441,0.0046085,0.0068963,0.011469,0.012466,-0.017893,-0.017488,-0.013161,-0.013384,0.012072,0.051366,0.055428,0.052768,0.048872,-0.0090613,-0.0089963,-0.0044915,-0.0046783,0.00026458,-0.00051277,-0.00086929,0.0013382,0.0026706,0.0012613,0.0098057,0.0068549,0.0088968,0.013376,0.0082675,-0.018841,-0.018411,-0.013906,-0.014633,0.010513,0.0072244,0.0068082,0.0042492,0.0075011,0.0081074,0.0077356,0.014185,0.013901,-0.0108,-0.0093408,-0.0058649,-0.0075562,-0.0024232,-0.0040384,-0.0024533,-1.3908e-05,0.0051024,0.0036018,0.0071762,0.0098967,0.006611,0.0042865,0.0034461,-0.019501,-0.015811,-0.0034983,-0.00086233,0.0051711,0.0038343,0.0023112,0.0049376,0.0014523,-0.0021511,-0.0014984,-0.004833,-0.0055164,0.013567,0.0090281,0.038072,0.033975,0.029886,0.032904,-0.019739,-0.016149,-0.01236,-0.0086837,-0.0056154,0.0024159,0.0049321,0.0022663,0.00043697,0.0034788,-0.0012331,-0.00023859,-0.0033492,-0.0044328,0.013407,0.0097823,0.018394,0.017047,0.029583,0.026374,-0.012882,-0.0098791,-0.0068029,0.0023189,0.0031027,0.00015803,-0.0016305,0.0013854,0.0035013,0.0049345,0.0025597,0.0026464,-0.00023033,-0.010875,-0.011172,-0.0085378,-0.0079885,0.0063361,0.0033934,0.045444,0.040199,0.039095,0.044374,0.0022459,-0.0012749,-0.0027491,-0.013298,-0.015943,-0.016269,-0.013284,0.0090317,0.010005,0.012976,0.01205,0.015961,0.015397,0.035007,0.033839,0.039332,0.040261,0.046027,0.044602,-0.0043336,-0.00044074,-0.0024641,-0.0030666,-0.0017769,-0.0039781,-0.0035815,-0.0056617,-0.0058262,0.021772,0.021598,0.023782,0.023643,0.030649,0.029537,0.035895,0.037842,0.042882,0.040854,-0.0056249,-0.0099096,-0.011129,-0.0074915,-0.001711,-0.0013763,-0.011167,-0.014196,-0.014774,-0.011397,-0.016868,-0.013808,-0.010365,-0.0072215,-0.0075756,-0.0090496,0.0070442,0.0064751,0.0041209,0.0046164,0.031756,0.033652,0.038492,0.032548,-0.0044001,-0.0065152,-0.0082231,-0.0035793,-0.0063388,-0.0063302,-0.0081395,-0.015134,-0.011593,-0.011659,-0.012365,0.029248,-0.017919,-0.013882,-0.014499,-0.018797,-0.016079,-0.012641,-0.017732,-0.01856,-0.003557,-0.0063906,0.026292,0.028432,0.028631,0.025822,-0.015893,-0.017193,-0.014148,-0.012852,-0.017447,-0.014305,-0.014599,-0.017064,-0.01888,-0.014304,-0.014969,-0.0021574,0.023663,-0.01938,-0.010295,0.0012497,0.0014909,0.00037285,0.0031425,0.032383,-0.019282,-0.018163,-0.017181,-0.017832,-0.019013,-0.018403,-0.017254,-0.02026,-0.020813,-0.00017075,0.0060938,0.0054796,0.0023217,0.0049018,0.0016555,0.0010915,0.0026289,0.002421,0.022877,0.025527,0.020476,0.017081,-0.019624,-0.020596,-0.020655,-0.015538,-0.014849,-0.011369,-0.021123,0.0053076,0.0066104,-0.0042678,-0.0012051,0.024402,0.022407,0.021316,0.019802,0.013203,0.01091,0.010654,0.0077757,0.0034224,0.005824,0.015498,0.015196,0.01106,0.0086948,0.018775,0.018866,0.042119,0.034132,0.029732,0.038086,0.01175,0.015192,0.025998,0.021743,0.018573,0.0071931,0.01437,0.010856,0.0029945,-0.0050856,-0.0072997,0.0001248,-0.0023364,-0.0039122,0.0028258,0.0042609,0.0089447,0.010916,0.017673,0.015756,0.022254,0.025365,0.030448,0.034372,0.041816,0.038741,0.04456,0.047474,0.0011326,-0.0046383,-0.0065495,-0.0041985,-0.0076821,-0.0086159,-0.0089282,-0.0055268,-0.0088803,-0.0093529,-0.01053,0.023091,0.015511,0.021021,0.019723,0.019068,0.023707,0.020679,0.022591,0.039241,0.03252,0.043908,0.044913,0.039522,0.049072,0.04639,0.033597,0.020171,0.029834,0.041674,0.035943,0.0084946,-0.0057505,-0.0085911,-0.017383,-0.014062,0.026198,0.032316,0.028314,0.037102,0.027384,0.047868,0.045058,0.041516,0.035098,0.027095,0.02016,0.012693,-0.0090086,-0.010467,-0.00013724,-0.0023209,-0.011209,-0.0054242,-0.0040481,-0.008693,-0.007886,-0.010719,-0.0037894,-0.0012564,0.00094488,-0.00088819,-0.010872,0.0025494,0.0027307,0.00099058,0.05693,0.058465,0.056877,0.0019165,-0.0099512,-0.015769,-0.012574,0.028148,0.026972,0.026363,0.025468,0.025531,0.048449,0.044838,0.02767,0.029847,0.026829,-0.016166,-0.015792,-0.0089011,-0.0013045,0.0062651,-0.00018595,0.0075742,-0.0047259,-0.0082204,0.025114,0.031518,0.047867,0.042065,0.035271,0.034704,0.03107,0.030716,0.028527,0.028507,0.02753,0.050512,0.050297,0.031095,0.02852,0.03523,0.040258,0.04591,-0.0099843,-0.0025224,-0.0027777,0.054162,0.052693,0.050797,0.050811,0.054109,0.059301,0.05774,0.052929,0.032966,-0.015559,-0.0075309,0.00038461,0.0079771,0.00078875,0.0090319,-0.007256,-0.015442,0.016478,0.015423,0.025855,0.017667,0.01086,0.013708,0.022567,0.024409,0.048719,0.049669,0.052043,0.051611,0.053813,0.056672,0.055118,0.055868,0.058639,0.059593,0.058974,0.061953,0.06231,0.059613,0.057802,0.055088,0.060539,0.061429,0.060491,0.051098,0.050908,0.055182,0.057993,0.027902,-0.023973,-0.090484,0.049988,-0.039057,-0.037349,-0.035365,-0.03243,-0.031426,-0.028739,-0.025314,-0.018511,-0.011857,-0.00914,-0.0070979,-0.0054469,-0.002164,0.00021052,0.0017567,0.012752,0.0098932,0.015709,0.023069,0.021021,0.004934,0.0073465,0.0028769,0.0018727,0.018554,0.024833,0.026488,0.02753,-0.047766,-0.050675,-0.053699,-0.058882,-0.060822,-0.045177,-0.042651,-0.039263,-0.040364,-0.056512,-0.062427,-0.063843,-0.064682,-0.064881,0.027968,-0.036237,-0.009095,-0.047241,-0.047062,-0.044253,-0.043293,-0.041215,-0.040778,-0.029466,-0.029357,-0.031894,-0.031923,-0.026375,-0.026051,-0.023723,-0.023338,-0.037572,-0.038255,-0.035249,-0.034594,-0.047499,0.0019107,-0.0016957,-0.0010562,0.0020082,-0.0046266,-0.0040778,-0.017651,-0.014457,-0.014284,-0.017019,-0.020542,-0.020922,-0.0081268,-0.011171,-0.011057,-0.0081418,0.0023156,0.014427,0.010532,0.0058004,0.00085688,-0.0024632,-0.0058076,-0.0086983,-0.011258,-0.013968,-0.017073,-0.021073,-0.025173,-0.028362,-0.031224,-0.034056,-0.03724,-0.040785,-0.044299,-0.049935,-0.055318,-0.059662,-0.063453,-0.063179,-0.061895,-0.056532,-0.052925,-0.049162,-0.044586,-0.039078,-0.033257,-0.027943,-0.022959,-0.017832,-0.012395,-0.0064845,-0.00059417,0.0047304,0.0090778,0.012483,0.017639,0.018945,0.019005,0.024573,0.015784,0.0086262,0.0025681,-0.0019233,-0.005372,-0.0083889,-0.01102,-0.013556,-0.016551,-0.020522,-0.067989,-0.059181,-0.051547,-0.04511,-0.04042,-0.036619,-0.033267,-0.030353,-0.027658,-0.024515,-0.070559,-0.070385,-0.070102,-0.068758,-0.06209,-0.057817,-0.053441,-0.04806,-0.041983,-0.03538,-0.029052,-0.023364,-0.017623,-0.011117,-0.0042212,0.0022646,0.0082877,0.013125,0.017673,0.024717,0.026125,0.026427,0.02632,0.038237,0.044164,0.055914,0.055173,0.050174,0.053512,0.032133,-0.084663,-0.079747,-0.092145,-0.089536,-0.093103,-0.093038,-0.074288,0.024679,-0.067128,0.0088519,0.0027712,0.016442,-0.0052359,-0.0017509,-0.0081781,-0.010879,-0.013337,-0.016388,-0.020228,-0.044691,-0.05107,-0.039948,-0.058901,-0.029907,-0.03288,-0.027215,-0.024066,-0.03618,-0.081008,-0.085325,-0.076345,-0.059052,-0.062351,-0.066387,0.045144,0.03959,0.049144,0.033644,0.010633,0.013219,0.017262,0.021665,0.054347,0.053653,0.052136,-0.088934,-0.091589,-0.09249,-0.092407,-0.056296,0.0060816,0.0083929,0.0023706,0.0039312,-0.050008,-0.048429,-0.052129,-0.054276,-0.081316,-0.079731,-0.077511,-0.074624,-0.070457,-0.066085,-0.062988,-0.059542,-0.056048,-0.053615,-0.052186,-0.050461,-0.048365,-0.047088,-0.045692,-0.045302,-0.045377,-0.046133,-0.046511,-0.047393,0.038821,0.036994,0.034627,0.031372,0.026575,0.022069,0.018605,0.015251,0.012128,0.0097233,0.008591,0.0066806,0.0042234,0.0025508,0.001232,0.0006035,0.00058174,0.00090762,0.00085917,0.0014943
